,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
0,Extraction,2020,6.8,56        ,123679,R,https://imdb.com/title/tt8936646/,Action,Crime,Thriller,Chris Hemsworth,Bryon Lerum,Ryder Lerum,0,0,0,0,116,,
1,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,2020,6.1,60        ,120509,R,https://imdb.com/title/tt7713068/,Action,Adventure,Crime,Margot Robbie,Rosie Perez,Mary Elizabeth Winstead,0,0,0,3,109,84500000,201858461
2,The Invisible Man,2020,7.1,72        ,108874,R,https://imdb.com/title/tt1051906/,Horror,Mystery,Sci-Fi,Elisabeth Moss,Oliver Jackson-Cohen,Harriet Dyer,0,0,0,0,124,7000000,124099351
3,Bad Boys for Life,2020,6.7,59        ,99715,R,https://imdb.com/title/tt1502397/,Action,Comedy,Crime,Will Smith,Martin Lawrence,Vanessa Hudgens,0,0,0,1,124,90000000,419074646
4,Sonic the Hedgehog,2020,6.6,47        ,67136,PG,https://imdb.com/title/tt3794354/,Action,Adventure,Comedy,Ben Schwartz,James Marsden,Jim Carrey,0,0,0,1,99,85000000,306766470
5,Onward,2020,7.5,61        ,65447,PG,https://imdb.com/title/tt7146812/,Animation,Adventure,Comedy,Tom Holland,Chris Pratt,Julia Louis-Dreyfus,0,0,0,1,102,,103181419
6,Spenser Confidential,2020,6.2,49        ,56387,R,https://imdb.com/title/tt8629748/,Action,Comedy,Crime,Mark Wahlberg,Winston Duke,Alan Arkin,0,0,0,0,111,,
7,Underwater,2020,5.8,48        ,42779,PG-13,https://imdb.com/title/tt5774060/,Action,Horror,Sci-Fi,Kristen Stewart,Vincent Cassel,Mamoudou Athie,0,0,0,0,95,80000000,40882928
8,Bloodshot,2020,5.7,44        ,42377,PG-13,https://imdb.com/title/tt1634106/,Action,Drama,Sci-Fi,Vin Diesel,Eiza González,Sam Heughan,0,0,0,0,109,45000000,28599700
9,The Hunt,2020,6.4,50        ,40553,R,https://imdb.com/title/tt8244784/,Action,Horror,Thriller,Betty Gilpin,Hilary Swank,Ike Barinholtz,0,0,0,0,90,14000000,6562393
10,Dolittle,2020,5.6,26        ,35537,PG,https://imdb.com/title/tt6673612/,Adventure,Comedy,Family,Robert Downey Jr.,Antonio Banderas,Michael Sheen,0,0,0,0,101,175000000,223343452
11,The Call of the Wild,2020,6.8,47        ,24892,PG,https://imdb.com/title/tt7504726/,Adventure,Drama,Family,Harrison Ford,Omar Sy,Cara Gee,0,0,0,1,100,135000000,107604626
12,Fantasy Island,2020,4.8,22        ,22312,PG-13,https://imdb.com/title/tt0983946/,Adventure,Fantasy,Horror,Michael Peña,Maggie Q,Lucy Hale,0,0,0,0,109,7000000,47315959
13,The Way Back,2020,6.8,68        ,19305,R,https://imdb.com/title/tt8544498/,Drama,Sport,,Ben Affleck,Al Madrigal,Janina Gavankar,0,0,0,0,108,,14690514
14,The Half of It,2020,7.0,74        ,19004,PG-13,https://imdb.com/title/tt9683478/,Comedy,Drama,Romance,Leah Lewis,Daniel Diemer,Alexxis Lemire,0,0,1,1,104,,
15,Emma.,2020,6.8,71        ,16367,PG,https://imdb.com/title/tt9214832/,Comedy,Drama,,Anya Taylor-Joy,Johnny Flynn,Mia Goth,0,0,0,0,124,,25155355
16,Da 5 Bloods,2020,6.7,82        ,15619,R,https://imdb.com/title/tt9777644/,Adventure,Drama,War,Delroy Lindo,Jonathan Majors,Clarke Peters,0,0,0,0,154,,
17,Gretel & Hansel,2020,5.3,64        ,15340,PG-13,https://imdb.com/title/tt9086228/,Fantasy,Horror,Mystery,Sophia Lillis,Samuel Leakey,Alice Krige,0,0,0,0,87,5000000,21287930
18,The Grudge,2020,4.2,41        ,15251,R,https://imdb.com/title/tt3612126/,Horror,Mystery,,Tara Westwood,Junko Bailey,David Lawrence Brown,0,0,0,0,94,10000000,49511319
19,The Lovebirds,2020,6.0,59        ,13745,R,https://imdb.com/title/tt8851668/,Action,Comedy,Crime,Issa Rae,Kumail Nanjiani,Paul Sparks,0,0,0,0,86,,
20,Lost Girls,2020,6.1,67        ,12963,R,https://imdb.com/title/tt3111426/,Drama,Mystery,Thriller,Amy Ryan,Thomasin McKenzie,Gabriel Byrne,0,0,0,0,95,,
21,Escape from Pretoria,2020,6.8,56        ,11750,PG-13,https://imdb.com/title/tt5797184/,Thriller,,,Daniel Radcliffe,Ian Hart,Daniel Webber,0,0,0,0,106,,1523206
22,Horse Girl,2020,5.9,61        ,11551,R,https://imdb.com/title/tt11388406/,Drama,Mystery,Thriller,Alison Brie,Molly Shannon,Goldenite,0,0,0,0,103,,
23,The Banker,2020,7.2,59        ,11448,PG-13,https://imdb.com/title/tt6285944/,Biography,Drama,,Anthony Mackie,Samuel L. Jackson,Nicholas Hoult,0,0,0,0,120,,
24,The Last Thing He Wanted,2020,4.2,35        ,10611,R,https://imdb.com/title/tt7456312/,Crime,Drama,Mystery,Anne Hathaway,Ben Affleck,Rosie Perez,0,0,0,0,115,,
25,Justice League Dark: Apokolips War,2020,7.8,,10335,R,https://imdb.com/title/tt11079148/,Animation,Action,Sci-Fi,Roger Cross,Rosario Dawson,Christopher Gorham,0,0,0,0,90,,
26,The Willoughbys,2020,6.4,68        ,9472,PG,https://imdb.com/title/tt5206260/,Animation,Adventure,Comedy,Will Forte,Maya Rudolph,Alessia Cara,0,0,0,0,90,,
27,Scoob!,2020,5.8,43        ,9300,PG,https://imdb.com/title/tt3152592/,Animation,Adventure,Comedy,Will Forte,Mark Wahlberg,Jason Isaacs,0,0,0,0,93,,
28,Artemis Fowl,2020,4.0,31        ,9087,PG,https://imdb.com/title/tt3089630/,Adventure,Family,Fantasy,Ferdia Shaw,Lara McDonnell,Josh Gad,0,0,0,0,95,,
29,My Spy,2020,6.2,44        ,8873,PG-13,https://imdb.com/title/tt8242084/,Action,Comedy,Family,Dave Bautista,Chloe Coleman,Parisa Fitz-Henley,0,0,0,0,99,,4895855
30,Capone,2020,4.8,46        ,8866,R,https://imdb.com/title/tt6199572/,Biography,Crime,Drama,Tom Hardy,Linda Cardellini,Matt Dillon,0,0,0,0,103,,15659
31,Trolls World Tour,2020,6.1,51        ,8690,PG,https://imdb.com/title/tt6587640/,Animation,Adventure,Comedy,Anna Kendrick,Justin Timberlake,Rachel Bloom,0,0,0,0,90,90000000,3805701
32,Mortal Kombat Legends: Scorpion's Revenge,2020,7.5,,8055,R,https://imdb.com/title/tt9580138/,Animation,Action,Adventure,Jennifer Carpenter,Joel McHale,Ike Amadi,0,0,0,0,80,,
33,Superman: Red Son,2020,6.3,,7764,PG-13,https://imdb.com/title/tt10985510/,Animation,Action,Sci-Fi,Jason Isaacs,Amy Acker,Diedrich Bader,0,0,0,0,84,,
34,The King of Staten Island,2020,7.2,68        ,7647,R,https://imdb.com/title/tt9686708/,Comedy,Drama,,Pete Davidson,Bel Powley,Ricky Velez,0,0,0,0,136,,
35,The Rhythm Section,2020,5.2,45        ,7523,R,https://imdb.com/title/tt7134096/,Action,Drama,Mystery,Blake Lively,Richard Brake,Elly Curtis,0,0,0,0,109,50000000,5989583
36,Brahms: The Boy II,2020,4.6,29        ,6928,PG-13,https://imdb.com/title/tt9173418/,Drama,Horror,Mystery,Katie Holmes,Christopher Convery,Owain Yeoman,0,0,0,0,86,10000000,20311536
37,The Turning,2020,3.8,35        ,6632,PG-13,https://imdb.com/title/tt7510346/,Drama,Horror,Mystery,Mackenzie Davis,Finn Wolfhard,Brooklynn Prince,0,0,0,0,94,14000000,18592673
38,Like a Boss,2020,4.4,33        ,6485,R,https://imdb.com/title/tt7545266/,Comedy,,,Tiffany Haddish,Rose Byrne,Salma Hayek,0,0,0,0,83,29000000,29753143
39,Sergio,2020,6.1,55        ,6293,R,https://imdb.com/title/tt8750570/,Biography,Drama,History,Wagner Moura,Ana de Armas,Brían F. O'Byrne,0,0,0,0,118,16000000,
40,Downhill,2020,4.8,49        ,4773,R,https://imdb.com/title/tt4558376/,Comedy,Drama,,Julia Louis-Dreyfus,Will Ferrell,Zach Woods,0,0,0,0,86,,8899195
41,I Still Believe,2020,6.6,41        ,4715,PG,https://imdb.com/title/tt9779516/,Biography,Drama,Music,K.J. Apa,Britt Robertson,Nathan Parsons,0,0,0,0,116,,10552715
42,The Night Clerk,2020,5.3,44        ,4224,R,https://imdb.com/title/tt7979142/,Crime,Drama,Mystery,Tye Sheridan,Ana de Armas,Helen Hunt,0,0,0,0,90,,62503
43,Never Rarely Sometimes Always,2020,7.2,91        ,4142,PG-13,https://imdb.com/title/tt7772582/,Drama,,,Sidney Flanigan,Talia Ryder,Théodore Pellerin,0,0,3,2,101,,16565
44,Becoming,2020,6.7,66        ,3949,PG,https://imdb.com/title/tt12221748/,Documentary,,,Adrian K. Collins,Gayle King,Barack Obama,0,0,0,0,89,,
45,Impractical Jokers: The Movie,2020,6.0,39        ,3483,PG-13,https://imdb.com/title/tt9208444/,Comedy,,,Paula Abdul,Joe Gatto,James Murray,0,0,0,0,92,,10691091
46,Shooting Heroin,2020,7.0,,3401,R,https://imdb.com/title/tt8332454/,Action,Drama,Thriller,Sherilyn Fenn,Cathy Moriarty,Nicholas Turturro,0,0,0,2,90,,
47,Becky,2020,5.7,53        ,3188,R,https://imdb.com/title/tt10314450/,Action,Drama,Horror,Lulu Wilson,Kevin James,Joel McHale,0,0,0,0,93,,572264
48,Arkansas,2020,5.9,56        ,3040,R,https://imdb.com/title/tt9139586/,Crime,Drama,Thriller,Liam Hemsworth,Vince Vaughn,Clark Duke,0,0,0,0,117,,
49,Survive the Night,2020,4.8,26        ,2992,R,https://imdb.com/title/tt10303324/,Action,Drama,Thriller,Bruce Willis,Chad Michael Murray,Lydia Hull,0,0,0,0,90,,
50,Stargirl,2020,6.2,60        ,2684,PG,https://imdb.com/title/tt4858674/,Comedy,Drama,Romance,Grace VanderWaal,Graham Verchere,Giancarlo Esposito,0,0,0,0,107,,
51,All Day and a Night,2020,5.8,60        ,2300,R,https://imdb.com/title/tt3993886/,Drama,,,Ashton Sanders,Jeffrey Wright,Isaiah John,0,0,0,0,121,,
52,Shirley,2020,6.1,76        ,2274,R,https://imdb.com/title/tt8430598/,Biography,Drama,Thriller,Elisabeth Moss,Odessa Young,Michael Stuhlbarg,0,0,1,3,107,,
53,Tigertail,2020,6.4,65        ,2258,PG,https://imdb.com/title/tt8902948/,Drama,,,Tzi Ma,Christine Ko,Hong-Chi Lee,0,0,0,0,91,,
54,The Photograph,2020,5.9,62        ,2247,PG-13,https://imdb.com/title/tt7798646/,Drama,Romance,,Issa Rae,LaKeith Stanfield,Chanté Adams,0,0,0,0,106,16000000,20653204
55,The High Note,2020,6.0,58        ,1583,PG-13,https://imdb.com/title/tt9308382/,Drama,Music,Romance,Dakota Johnson,Tracee Ellis Ross,Kelvin Harrison Jr.,0,0,0,0,113,,250153
56,Timmy Failure: Mistakes Were Made,2020,6.1,60        ,1543,PG,https://imdb.com/title/tt6820324/,Adventure,Comedy,Drama,Winslow Fegley,Ophelia Lovibond,Wallace Shawn,0,0,0,0,99,45000000,
57,Bad Trip,2020,6.4,,1518,R,https://imdb.com/title/tt9684220/,Comedy,,,Eric André,Lil Rel Howery,Tiffany Haddish,0,0,0,0,84,,
58,Resistance,2020,6.0,53        ,1457,R,https://imdb.com/title/tt6914122/,Biography,Drama,History,Jesse Eisenberg,Clémence Poésy,Matthias Schweighöfer,0,0,0,1,120,,23329
59,John Henry,2020,3.5,27        ,1387,R,https://imdb.com/title/tt8170298/,Drama,Thriller,,Terry Crews,Maestro Harrell,Ludacris,0,0,0,0,91,,
60,You Should Have Left,2020,5.3,48        ,1381,R,https://imdb.com/title/tt8201852/,Horror,Mystery,,Avery Tiiu Essex,Colin Blumenau,Lowri Ann Richards,0,0,0,0,93,,
61,Crip Camp,2020,7.8,86        ,1337,R,https://imdb.com/title/tt8923484/,Documentary,,,Larry Allison,Dennis Billups,HolLynn D'Lil,0,0,2,2,106,,
62,Wendy,2020,5.7,54        ,1206,PG-13,https://imdb.com/title/tt2420124/,Drama,Fantasy,,Devin France,Yashua Mack,Gage Naquin,0,0,0,0,111,5000000,143518
63,Disturbing the Peace,2020,3.1,34        ,1099,R,https://imdb.com/title/tt5717194/,Action,Adventure,Thriller,Guy Pearce,Devon Sawa,Branscombe Richmond,0,0,0,0,91,5000000,49104
64,Joker,2019,8.5,59        ,812490,R,https://imdb.com/title/tt7286456/,Crime,Drama,Thriller,Joaquin Phoenix,Robert De Niro,Zazie Beetz,55,2,92,92200,122,55000000,1074251311
65,Avengers: Endgame,2019,8.4,78        ,730370,PG-13,https://imdb.com/title/tt4154796/,Action,Adventure,Drama,Robert Downey Jr.,Chris Evans,Mark Ruffalo,72,1,65,65103,181,356000000,2797800564
66,Once Upon a Time... in Hollywood,2019,7.7,83        ,480785,R,https://imdb.com/title/tt7131622/,Comedy,Drama,,Leonardo DiCaprio,Brad Pitt,Margot Robbie,0,2,126,126344,161,90000000,374343626
67,Parasite,2019,8.6,96        ,431241,R,https://imdb.com/title/tt6751668/,Comedy,Drama,Thriller,Kang-ho Song,Sun-kyun Lee,Yeo-jeong Jo,28,4,263,263228,132,11400000,258248151
68,Captain Marvel,2019,6.9,64        ,415341,PG-13,https://imdb.com/title/tt4154664/,Action,Adventure,Sci-Fi,Brie Larson,Samuel L. Jackson,Ben Mendelsohn,0,0,7,46,123,160000000,1128274794
69,Star Wars: Episode IX - The Rise of Skywalker,2019,6.7,53        ,333795,PG-13,https://imdb.com/title/tt2527338/,Action,Adventure,Fantasy,Daisy Ridley,John Boyega,Oscar Isaac,0,3,7,735,142,275000000,1074144248
70,1917,2019,8.3,78        ,330507,R,https://imdb.com/title/tt8579674/,Drama,War,,Dean-Charles Chapman,George MacKay,Daniel Mays,88,3,110,110161,119,95000000,374717445
71,Knives Out,2019,7.9,82        ,326986,PG-13,https://imdb.com/title/tt8946378/,Comedy,Crime,Drama,Daniel Craig,Chris Evans,Ana de Armas,0,1,45,4593,130,40000000,309232797
72,Spider-Man: Far from Home,2019,7.5,69        ,295456,PG-13,https://imdb.com/title/tt6320628/,Action,Adventure,Sci-Fi,Tom Holland,Samuel L. Jackson,Jake Gyllenhaal,0,0,9,21,129,160000000,1131927996
73,The Irishman,2019,7.9,94        ,294985,R,https://imdb.com/title/tt1302006/,Biography,Crime,Drama,Robert De Niro,Al Pacino,Joe Pesci,0,10,71,71310,209,159000000,968853
74,John Wick: Chapter 3 - Parabellum,2019,7.5,73        ,249867,R,https://imdb.com/title/tt6146586/,Action,Crime,Thriller,Keanu Reeves,Halle Berry,Ian McShane,0,0,12,27,130,75000000,326709727
75,Shazam!,2019,7.1,71        ,234073,PG-13,https://imdb.com/title/tt0448115/,Action,Adventure,Comedy,Zachary Levi,Mark Strong,Asher Angel,0,0,0,21,132,100000000,365971656
76,Jojo Rabbit,2019,7.9,58        ,228426,PG-13,https://imdb.com/title/tt2584384/,Comedy,Drama,War,Roman Griffin Davis,Thomasin McKenzie,Scarlett Johansson,0,1,33,33152,108,14000000,90335025
77,Ford v Ferrari,2019,8.1,81        ,224644,PG-13,https://imdb.com/title/tt1950186/,Action,Biography,Drama,Matt Damon,Christian Bale,Jon Bernthal,196,2,21,2173,152,97600000,225508210
78,Marriage Story,2019,8.0,94        ,217399,R,https://imdb.com/title/tt7653254/,Comedy,Drama,Romance,Adam Driver,Scarlett Johansson,Julia Greer,0,1,122,122246,137,18600000,333686
79,Alita: Battle Angel,2019,7.3,53        ,211211,PG-13,https://imdb.com/title/tt0437086/,Action,Adventure,Sci-Fi,Rosa Salazar,Christoph Waltz,Jennifer Connelly,0,0,9,25,122,170000000,404852543
80,Aladdin,2019,7.0,53        ,208863,PG,https://imdb.com/title/tt6139732/,Adventure,Family,Fantasy,Will Smith,Mena Massoud,Naomi Scott,0,0,7,31,128,183000000,1050693953
81,Us,2019,6.9,81        ,202661,R,https://imdb.com/title/tt6857112/,Horror,Mystery,Thriller,Lupita Nyong'o,Winston Duke,Elisabeth Moss,0,0,75,110,116,20000000,255184580
82,The Lion King,2019,6.9,55        ,193986,PG,https://imdb.com/title/tt6105098/,Animation,Adventure,Drama,Donald Glover,Beyoncé,Seth Rogen,0,1,16,1634,118,260000000,1656943394
83,Glass,2019,6.7,43        ,193515,PG-13,https://imdb.com/title/tt6823368/,Drama,Sci-Fi,Thriller,James McAvoy,Bruce Willis,Samuel L. Jackson,0,0,2,14,129,20000000,246999039
84,It Chapter Two,2019,6.6,58        ,181358,R,https://imdb.com/title/tt7349950/,Drama,Fantasy,Horror,Jessica Chastain,James McAvoy,Bill Hader,0,0,5,18,169,79000000,473093228
85,Uncut Gems,2019,7.5,90        ,181096,R,https://imdb.com/title/tt5727208/,Crime,Drama,Thriller,Adam Sandler,Julia Fox,Idina Menzel,0,0,24,76,135,19000000,50023780
86,Ad Astra,2019,6.6,80        ,171140,PG-13,https://imdb.com/title/tt2935510/,Adventure,Drama,Mystery,Brad Pitt,Tommy Lee Jones,Ruth Negga,0,1,10,1058,123,90000000,132807427
87,Midsommar,2019,7.1,72        ,161177,R,https://imdb.com/title/tt8772262/,Drama,Horror,Mystery,Florence Pugh,Jack Reynor,Vilhelm Blomgren,0,0,25,55,148,9000000,47901922
88,Fast & Furious Presents: Hobbs & Shaw,2019,6.4,60        ,153413,PG-13,https://imdb.com/title/tt6806448/,Action,Adventure,Thriller,Dwayne Johnson,Jason Statham,Idris Elba,0,0,1,20,137,200000000,759056935
89,Jumanji: The Next Level,2019,6.7,58        ,152277,PG-13,https://imdb.com/title/tt7975244/,Action,Adventure,Comedy,Dwayne Johnson,Jack Black,Kevin Hart,0,0,1,5,123,125000000,796575993
90,The Gentlemen,2019,7.9,51        ,150044,R,https://imdb.com/title/tt8367814/,Action,Comedy,Crime,Matthew McConaughey,Charlie Hunnam,Michelle Dockery,0,0,0,0,113,22000000,114996853
91,X-Men: Dark Phoenix,2019,5.8,43        ,140971,PG-13,https://imdb.com/title/tt6565702/,Action,Adventure,Sci-Fi,James McAvoy,Michael Fassbender,Jennifer Lawrence,0,0,0,13,113,200000000,252442974
92,Pokémon Detective Pikachu,2019,6.6,53        ,126816,PG,https://imdb.com/title/tt5884052/,Adventure,Comedy,Family,Ryan Reynolds,Justice Smith,Kathryn Newton,0,0,0,8,104,150000000,433005346
93,6 Underground,2019,6.1,41        ,123798,R,https://imdb.com/title/tt8106534/,Action,Comedy,Thriller,Ryan Reynolds,Mélanie Laurent,Manuel Garcia-Rulfo,0,0,0,9,128,150000000,
94,Terminator: Dark Fate,2019,6.3,54        ,123219,R,https://imdb.com/title/tt6450804/,Action,Adventure,Sci-Fi,Linda Hamilton,Arnold Schwarzenegger,Mackenzie Davis,0,0,1,7,128,185000000,261119292
95,Godzilla: King of the Monsters,2019,6.0,48        ,121434,PG-13,https://imdb.com/title/tt3741700/,Action,Adventure,Fantasy,Kyle Chandler,Vera Farmiga,Millie Bobby Brown,0,0,6,13,132,170000000,386600138
96,Rocketman,2019,7.3,69        ,118194,R,https://imdb.com/title/tt2066051/,Biography,Drama,Music,Taron Egerton,Jamie Bell,Richard Madden,0,1,20,2064,121,40000000,195179299
97,Zombieland: Double Tap,2019,6.7,55        ,113261,R,https://imdb.com/title/tt1560220/,Action,Comedy,Horror,Woody Harrelson,Jesse Eisenberg,Emma Stone,0,0,0,3,99,42000000,122810399
98,Frozen II,2019,6.9,64        ,112441,PG,https://imdb.com/title/tt4520988/,Animation,Adventure,Comedy,Kristen Bell,Idina Menzel,Josh Gad,0,1,15,1572,103,150000000,1450026933
99,Little Women,2019,7.9,91        ,110542,PG,https://imdb.com/title/tt3281548/,Drama,Romance,,Saoirse Ronan,Emma Watson,Florence Pugh,0,1,72,72185,135,40000000,207601214
100,The Lighthouse,2019,7.6,83        ,109242,R,https://imdb.com/title/tt7984734/,Drama,Fantasy,Horror,Robert Pattinson,Willem Dafoe,Valeriia Karaman,0,1,29,29114,109,,18032007
101,Doctor Sleep,2019,7.4,59        ,106684,R,https://imdb.com/title/tt5606664/,Drama,Fantasy,Horror,Ewan McGregor,Rebecca Ferguson,Kyliegh Curran,0,0,7,26,152,45000000,72381712
102,Men in Black: International,2019,5.6,38        ,99739,PG-13,https://imdb.com/title/tt2283336/,Action,Adventure,Comedy,Chris Hemsworth,Tessa Thompson,Kumail Nanjiani,0,0,0,9,114,110000000,253890701
103,Yesterday,2019,6.8,55        ,99446,PG-13,https://imdb.com/title/tt8079248/,Comedy,Fantasy,Music,Himesh Patel,Lily James,Sophia Di Martino,0,0,1,15,116,26000000,153735613
104,Triple Frontier,2019,6.4,61        ,98887,R,https://imdb.com/title/tt1488606/,Action,Adventure,Crime,Ben Affleck,Oscar Isaac,Charlie Hunnam,0,0,0,2,125,,
105,The Two Popes,2019,7.6,75        ,94147,PG-13,https://imdb.com/title/tt8404614/,Comedy,Drama,,Anthony Hopkins,Jonathan Pryce,Juan Minujín,0,3,9,950,125,,243711
106,How to Train Your Dragon: The Hidden World,2019,7.5,71        ,94138,PG,https://imdb.com/title/tt2386490/,Animation,Action,Adventure,Jay Baruchel,America Ferrera,F. Murray Abraham,0,1,5,557,104,129000000,521799505
107,Murder Mystery,2019,6.0,38        ,90722,PG-13,https://imdb.com/title/tt1618434/,Action,Comedy,Crime,Adam Sandler,Jennifer Aniston,Luke Evans,0,0,1,6,97,,
108,Ready or Not,2019,6.8,64        ,86056,R,https://imdb.com/title/tt7798634/,Comedy,Horror,Mystery,Samara Weaving,Adam Brody,Mark O'Brien,0,0,3,19,95,6000000,57615777
109,Long Shot,2019,6.8,67        ,84073,R,https://imdb.com/title/tt2139881/,Comedy,Romance,,Charlize Theron,Seth Rogen,June Diane Raphael,0,0,5,9,125,40000000,53873809
110,Booksmart,2019,7.2,84        ,79734,R,https://imdb.com/title/tt1489887/,Comedy,,,Kaitlyn Dever,Beanie Feldstein,Jessica Williams,0,1,23,2346,102,6000000,24863452
111,Escape Room,2019,6.3,48        ,75360,PG-13,https://imdb.com/title/tt5886046/,Action,Adventure,Horror,Taylor Russell,Logan Miller,Jay Ellis,0,0,1,7,99,9000000,155712077
112,The King,2019,7.2,62        ,75312,R,https://imdb.com/title/tt7984766/,Biography,Drama,History,Tom Glynn-Carney,Gábor Czap,Tom Fisher,0,0,5,23,140,,126931
113,Pet Sematary,2019,5.7,57        ,74395,R,https://imdb.com/title/tt0837563/,Horror,Mystery,Thriller,Jason Clarke,Amy Seimetz,John Lithgow,0,0,1,9,101,21000000,113118226
114,Hellboy,2019,5.2,31        ,72423,R,https://imdb.com/title/tt2274648/,Action,Adventure,Fantasy,David Harbour,Milla Jovovich,Ian McShane,0,0,1,8,120,50000000,44664690
115,Maleficent: Mistress of Evil,2019,6.6,43        ,71517,PG,https://imdb.com/title/tt4777008/,Adventure,Family,Fantasy,Angelina Jolie,Elle Fanning,Harris Dickinson,0,1,1,17,119,185000000,491730089
116,Brightburn,2019,6.1,44        ,71412,R,https://imdb.com/title/tt7752126/,Drama,Horror,Mystery,Elizabeth Banks,David Denman,Jackson A. Dunn,0,0,0,1,90,6000000,32893421
117,Hustlers,2019,6.3,79        ,71387,R,https://imdb.com/title/tt5503686/,Comedy,Crime,Drama,Constance Wu,Jennifer Lopez,Julia Stiles,0,1,20,2067,110,20000000,157563598
118,Klaus,2019,8.2,65        ,70833,PG,https://imdb.com/title/tt4729430/,Animation,Adventure,Comedy,Jason Schwartzman,J.K. Simmons,Rashida Jones,183,1,8,819,96,40000000,
119,"Extremely Wicked, Shockingly Evil and Vile",2019,6.6,52        ,70443,R,https://imdb.com/title/tt2481498/,Biography,Crime,Drama,Lily Collins,Zac Efron,Angela Sarafyan,0,0,4,5,110,,10219049
120,Rambo: Last Blood,2019,6.2,26        ,69920,R,https://imdb.com/title/tt1206885/,Action,Thriller,,Sylvester Stallone,Paz Vega,Sergio Peris-Mencheta,0,0,4,7,89,50000000,91490353
121,Angel Has Fallen,2019,6.4,45        ,68862,R,https://imdb.com/title/tt6189022/,Action,Thriller,,Gerard Butler,Frederick Schmidt,Danny Huston,0,0,0,1,121,40000000,147516118
122,The Highwaymen,2019,6.9,58        ,66743,R,https://imdb.com/title/tt1860242/,Biography,Crime,Drama,Kevin Costner,Woody Harrelson,Kathy Bates,0,0,0,2,132,49000000,
123,Gemini Man,2019,5.7,38        ,66692,PG-13,https://imdb.com/title/tt1025100/,Action,Drama,Sci-Fi,Will Smith,Mary Elizabeth Winstead,Clive Owen,0,0,1,5,117,138000000,173469516
124,Bombshell,2019,6.8,64        ,62581,R,https://imdb.com/title/tt6394270/,Biography,Drama,,Charlize Theron,Nicole Kidman,Margot Robbie,0,1,21,2151,109,32000000,59636523
125,Dumbo,2019,6.3,51        ,60873,PG,https://imdb.com/title/tt3861390/,Adventure,Family,Fantasy,Colin Farrell,Michael Keaton,Danny DeVito,0,0,3,12,112,170000000,353284621
126,Fighting with My Family,2019,7.1,68        ,60026,PG-13,https://imdb.com/title/tt6513120/,Biography,Comedy,Drama,Dwayne Johnson,Lena Headey,Vince Vaughn,0,0,10,2,108,11000000,40810036
127,Isn't It Romantic,2019,5.9,60        ,58805,PG-13,https://imdb.com/title/tt2452244/,Comedy,Fantasy,Romance,Rebel Wilson,Liam Hemsworth,Adam Devine,0,0,1,8,89,31000000,48791187
128,Crawl,2019,6.2,60        ,55933,R,https://imdb.com/title/tt8364368/,Drama,Horror,Thriller,Kaya Scodelario,Barry Pepper,Morfydd Clark,0,0,0,3,87,13500000,91542097
129,Cold Pursuit,2019,6.2,57        ,52372,R,https://imdb.com/title/tt5719748/,Action,Crime,Drama,Liam Neeson,Laura Dern,Micheál Richardson,0,0,0,3,119,60000000,76419755
130,Good Boys,2019,6.7,60        ,51731,R,https://imdb.com/title/tt7343762/,Adventure,Comedy,,Jacob Tremblay,Keith L. Williams,Brady Noon,0,0,1,7,90,20000000,110940306
131,Anna,2019,6.6,40        ,51202,R,https://imdb.com/title/tt7456310/,Action,Thriller,,Sasha Luss,Helen Mirren,Luke Evans,0,0,0,1,118,30690000,31640190
132,Annabelle Comes Home,2019,5.9,53        ,51188,R,https://imdb.com/title/tt8350360/,Horror,Mystery,Thriller,Vera Farmiga,Patrick Wilson,Mckenna Grace,0,0,0,2,106,30000000,231252591
133,Scary Stories to Tell in the Dark,2019,6.2,61        ,50688,PG-13,https://imdb.com/title/tt3387520/,Adventure,Horror,Mystery,Zoe Margaret Colletti,Michael Garza,Gabriel Rush,0,0,3,3,108,25000000,105822706
134,Happy Death Day 2U,2019,6.2,57        ,50592,PG-13,https://imdb.com/title/tt8155288/,Comedy,Horror,Mystery,Jessica Rothe,Israel Broussard,Phi Vu,0,0,0,3,100,9000000,64600152
135,Velvet Buzzsaw,2019,5.7,61        ,50491,R,https://imdb.com/title/tt7043012/,Horror,Mystery,Thriller,Jake Gyllenhaal,Rene Russo,Zawe Ashton,0,0,0,2,113,,
136,The Lego Movie 2: The Second Part,2019,6.6,65        ,50007,PG,https://imdb.com/title/tt3513498/,Animation,Action,Adventure,Chris Pratt,Elizabeth Banks,Will Arnett,0,0,1,15,107,99000000,192306508
137,Midway,2019,6.7,47        ,48731,PG-13,https://imdb.com/title/tt6924650/,Action,Adventure,Drama,Ed Skrein,Patrick Wilson,Woody Harrelson,0,0,0,1,138,100000000,125589169
138,Dolemite Is My Name,2019,7.3,76        ,46681,R,https://imdb.com/title/tt8526872/,Biography,Comedy,Drama,Eddie Murphy,Keegan-Michael Key,Mike Epps,0,2,30,3059,118,,
139,Captive State,2019,6.0,54        ,45145,PG-13,https://imdb.com/title/tt5968394/,Action,Adventure,Drama,John Goodman,Ashton Sanders,Jonathan Majors,0,0,0,2,109,25000000,8808611
