,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
64,Vacation,2015,6.1,34.0,94790.0,R,https://imdb.com/title/tt1524930/,Adventure,Comedy,,Ed Helms,Christina Applegate,Skyler Gisondo,0.0,0.0,1.0,3.0,99.0,31000000.0,107228221.0
65,Paper Towns,2015,6.3,56.0,92682.0,PG-13,https://imdb.com/title/tt3622592/,Comedy,Drama,Mystery,Nat Wolff,Cara Delevingne,Austin Abrams,0.0,0.0,4.0,3.0,109.0,12000000.0,85512300.0
66,The Last Witch Hunter,2015,6.0,34.0,92070.0,PG-13,https://imdb.com/title/tt1618442/,Action,Adventure,Fantasy,Vin Diesel,Rose Leslie,Elijah Wood,0.0,0.0,0.0,1.0,106.0,90000000.0,146936910.0
67,Insidious: Chapter 3,2015,6.1,52.0,89709.0,PG-13,https://imdb.com/title/tt3195644/,Horror,Mystery,Thriller,Dermot Mulroney,Stefanie Scott,Angus Sampson,0.0,0.0,3.0,10.0,97.0,10000000.0,112983889.0
68,Home,2015,6.6,55.0,89596.0,PG,https://imdb.com/title/tt2224026/,Animation,Adventure,Comedy,Jim Parsons,Rihanna,Steve Martin,0.0,0.0,3.0,9.0,94.0,135000000.0,386041607.0
69,Self/less,2015,6.5,34.0,86805.0,PG-13,https://imdb.com/title/tt2140379/,Action,Mystery,Sci-Fi,Ryan Reynolds,Natalie Martinez,Matthew Goode,0.0,0.0,0.0,0.0,117.0,26000000.0,31807156.0
70,Demolition,2015,7.0,49.0,85321.0,R,https://imdb.com/title/tt1172049/,Comedy,Drama,,Jake Gyllenhaal,Naomi Watts,Chris Cooper,0.0,0.0,1.0,2.0,101.0,10000000.0,4366460.0
71,Hitman: Agent 47,2015,5.7,28.0,83749.0,R,https://imdb.com/title/tt2679042/,Action,Crime,Thriller,Rupert Friend,Hannah Ware,Zachary Quinto,0.0,0.0,0.0,2.0,96.0,35000000.0,82347656.0
72,Hardcore Henry,2015,6.7,51.0,83626.0,R,https://imdb.com/title/tt3072482/,Action,Adventure,Sci-Fi,Sharlto Copley,Tim Roth,Haley Bennett,0.0,0.0,1.0,1.0,96.0,2000000.0,16810562.0
73,Concussion,2015,7.1,55.0,83266.0,PG-13,https://imdb.com/title/tt3322364/,Biography,Drama,Sport,Will Smith,Alec Baldwin,Albert Brooks,0.0,1.0,4.0,415.0,123.0,35000000.0,48623572.0
